pid,duration,fps,width,height,aspect_ratio,total_frames
POST00005587,9.7,30.0,576,930,0.6193548387096774,291
POST00005630,30.033333333333335,30.0,576,768,0.75,901
POST00005073,38.1,30.0,576,1024,0.5625,1143
POST00004682,11.333333333333334,30.0,576,1024,0.5625,340
POST00005878,189.96666666666667,30.0,576,1024,0.5625,5699
POST00005042,130.0,29.99230769230769,576,1024,0.5625,3899
POST00004626,26.493159826493162,29.97,576,1024,0.5625,794
POST00004692,244.1,30.0,576,1024,0.5625,7323
POST00005201,16.033333333333335,30.0,576,1024,0.5625,481
POST00005037,6.8,30.0,576,1024,0.5625,204
POST00005865,23.2,30.0,576,1024,0.5625,696
POST00005984,11.466666666666667,30.0,576,1024,0.5625,344
POST00004014,9.0,30.0,576,1024,0.5625,270
POST00004021,60.1,30.0,576,1024,0.5625,1803
POST00005855,12.366666666666667,30.0,576,1024,0.5625,371
POST00004377,142.73333333333332,30.0,576,1024,0.5625,4282
POST00004924,38.8,30.0,576,1024,0.5625,1164
POST00004835,60.6272939606273,29.97,576,1024,0.5625,1817
POST00004126,8.1,30.0,576,1024,0.5625,243
POST00004874,15.877260420496707,29.917,576,1024,0.5625,475
POST00005731,12.566666666666666,30.0,576,1024,0.5625,377
POST00005955,47.5,30.0,576,1024,0.5625,1425
POST00005547,89.26666666666667,30.0,576,1024,0.5625,2678
POST00004558,18.601935268601935,23.976,576,1024,0.5625,446
POST00004431,11.566666666666666,30.0,576,642,0.897196261682243,347
POST00005385,10.733333333333333,30.0,576,1024,0.5625,322
POST00005023,34.7,30.0,576,1024,0.5625,1041
POST00004389,5.046713380046714,23.976,576,1024,0.5625,121
POST00004241,188.55522188855522,29.97,576,1024,0.5625,5651
POST00004028,57.46666666666667,29.98259860788863,576,1024,0.5625,1723
POST00005351,60.46666666666667,30.0,576,1024,0.5625,1814
POST00004870,18.9,30.0,576,1024,0.5625,567
POST00005786,65.13333333333334,29.9539406345957,576,1024,0.5625,1951
POST00005459,10.6,30.0,576,1024,0.5625,318
POST00005539,19.566666666666666,30.0,576,1024,0.5625,587
POST00004295,11.4,30.0,576,1024,0.5625,342
POST00004385,13.666666666666666,30.0,576,1024,0.5625,410
POST00004482,12.3,30.0,576,1024,0.5625,369
POST00005051,45.1,30.0,576,1024,0.5625,1353
POST00004414,116.0,30.0,576,1024,0.5625,3480
POST00005618,55.233333333333334,30.0,576,1024,0.5625,1657
POST00004202,81.34801468134802,29.97,842,576,1.4618055555555556,2438
POST00004550,17.36,25.0,576,1024,0.5625,434
POST00004889,19.633333333333333,30.0,576,1024,0.5625,589
POST00005232,12.966666666666667,30.0,576,1024,0.5625,389
POST00004347,10.458333333333334,24.0,576,1016,0.5669291338582677,251
POST00005442,195.03333333333333,30.0,576,1024,0.5625,5851
POST00004458,79.5,29.660377358490567,576,1024,0.5625,2358
POST00004584,7.0,30.0,576,1024,0.5625,210
POST00005082,61.4,29.6742671009772,576,1024,0.5625,1822
POST00005239,72.0387053720387,29.97,576,1024,0.5625,2159
POST00005720,31.6,29.841772151898734,576,1024,0.5625,943
POST00005752,17.8,25.0,576,1024,0.5625,445
POST00005341,10.466666666666667,24.45859872611465,576,1024,0.5625,256
POST00004146,14.933333333333334,30.0,480,852,0.5633802816901409,448
POST00005422,61.53333333333333,30.0,576,720,0.8,1846
POST00005352,105.56666666666666,28.711714556362487,720,1280,0.5625,3031
POST00004492,38.6,30.0,576,1024,0.5625,1158
POST00005305,12.0,30.0,576,1024,0.5625,360
POST00005166,11.2,30.0,576,1024,0.5625,336
POST00004330,12.6,30.0,576,1024,0.5625,378
POST00005963,19.03333333333333,29.947460595446586,576,1024,0.5625,570
POST00005772,15.125,16.0,576,1024,0.5625,242
POST00004266,14.766666666666667,30.0,576,1024,0.5625,443
POST00004191,8.066666666666666,30.0,576,1024,0.5625,242
POST00004439,14.866666666666667,30.0,576,1024,0.5625,446
POST00004198,5.133333333333334,30.0,576,1024,0.5625,154
POST00004630,29.666666666666668,30.0,576,1024,0.5625,890
POST00004794,18.0,30.0,576,1024,0.5625,540
POST00004201,9.7,30.0,576,1024,0.5625,291
POST00004457,81.86666666666666,30.0,576,1024,0.5625,2456
POST00004129,85.8,30.0,576,1024,0.5625,2574
POST00004961,5.9,30.0,576,1024,0.5625,177
POST00005987,60.03333333333333,30.0,576,1024,0.5625,1801
POST00005616,23.9,29.8744769874477,576,1024,0.5625,714
POST00004895,93.76666666666667,30.0,576,1024,0.5625,2813
POST00005078,92.6,30.0,576,1024,0.5625,2778
POST00005500,17.633333333333333,30.0,678,576,1.1770833333333333,529
POST00005143,77.9,30.0,576,1024,0.5625,2337
POST00005027,14.366666666666667,30.0,576,576,1.0,431
POST00004742,46.733333333333334,30.0,576,1024,0.5625,1402
POST00004483,61.56666666666667,30.0,576,1024,0.5625,1847
POST00004681,77.26666666666667,30.0,576,1024,0.5625,2318
POST00004977,9.033333333333333,30.0,576,1024,0.5625,271
POST00004490,93.73333333333333,30.0,576,1024,0.5625,2812
POST00005322,59.06666666666666,29.983069977426638,576,1024,0.5625,1771
POST00005900,296.6666666666667,30.0,576,1024,0.5625,8900
POST00004796,39.36666666666667,30.0,576,1024,0.5625,1181
POST00005938,84.39999999999999,29.96445497630332,576,1024,0.5625,2529
POST00004145,20.7,30.0,576,1024,0.5625,621
POST00004213,58.6,30.0,576,1024,0.5625,1758
POST00005812,8.566666666666666,30.0,576,1024,0.5625,257
POST00004830,14.6,30.0,576,1024,0.5625,438
POST00004781,72.6,30.0,576,1024,0.5625,2178
POST00004806,8.833333333333334,30.0,576,1024,0.5625,265
POST00004342,12.0,30.0,576,1024,0.5625,360
POST00005849,38.53333333333333,30.0,576,1024,0.5625,1156
POST00005675,114.9,30.0,576,1024,0.5625,3447
POST00004505,21.4,30.0,576,1024,0.5625,642
POST00005644,14.848181514848182,29.97,576,1024,0.5625,445
POST00004250,44.03333333333333,30.0,576,1024,0.5625,1321
POST00005488,10.5,30.0,576,1024,0.5625,315
POST00004060,8.666666666666666,30.0,720,1280,0.5625,260
POST00004724,38.56666666666667,30.0,576,1024,0.5625,1157
POST00004408,88.96666666666667,30.0,576,1024,0.5625,2669
POST00004544,61.76,25.0,576,1024,0.5625,1544
POST00005436,7.433333333333334,30.0,576,1024,0.5625,223
POST00005302,24.9,30.0,576,1024,0.5625,747
POST00005346,15.8,30.0,576,1024,0.5625,474
POST00005063,35.53333333333333,30.0,576,1024,0.5625,1066
POST00005431,60.93333333333333,30.0,576,1024,0.5625,1828
POST00005915,6.2,30.0,576,1024,0.5625,186
POST00004556,38.86666666666667,29.356775300171527,576,1024,0.5625,1141
POST00005275,45.6,30.0,1024,576,1.7777777777777777,1368
POST00004203,9.066666666666666,30.0,576,1024,0.5625,272
POST00005927,14.96,25.0,576,1024,0.5625,374
POST00005176,14.547881214547882,29.97,576,1024,0.5625,436
POST00004718,7.9,30.0,576,1024,0.5625,237
POST00005770,13.847180513847182,29.97,576,1024,0.5625,415
POST00005205,8.666666666666666,29.423076923076923,576,1024,0.5625,255
POST00005905,12.1,30.0,576,1024,0.5625,363
POST00005856,136.26666666666668,30.0,576,1024,0.5625,4088
POST00004326,7.4,30.0,576,1024,0.5625,222
POST00005934,27.666666666666668,30.0,576,1024,0.5625,830
POST00004036,75.96666666666667,30.0,576,1024,0.5625,2279
POST00004762,44.083333333333336,60.0,576,1024,0.5625,2645
POST00004929,13.9,30.0,576,1024,0.5625,417
POST00004915,17.466666666666665,30.0,576,1024,0.5625,524
POST00004039,29.166666666666668,30.0,576,1024,0.5625,875
POST00005874,103.86666666666666,30.0,576,1024,0.5625,3116
POST00005026,9.766666666666667,30.0,576,1024,0.5625,293
POST00005596,11.466666666666667,30.0,576,958,0.6012526096033403,344
POST00004623,14.533333333333333,30.0,576,1024,0.5625,436
POST00004631,40.93333333333333,30.0,576,1024,0.5625,1228
POST00005338,6.066666666666666,30.0,576,1024,0.5625,182
POST00004888,96.56666666666666,30.0,576,1024,0.5625,2897
POST00005423,155.3,29.96780424983902,576,1024,0.5625,4654
POST00005817,54.666666666666664,30.0,576,1024,0.5625,1640
POST00004466,71.46666666666667,30.0,576,1024,0.5625,2144
POST00005573,20.9,30.0,576,768,0.75,627
POST00005391,47.1,15.307855626326964,576,1024,0.5625,721
POST00004976,11.633333333333333,30.0,576,1024,0.5625,349
POST00004282,179.13333333333333,30.0,576,1024,0.5625,5374
POST00005566,5.2,30.0,576,1024,0.5625,156
POST00005911,13.133333333333333,30.0,576,1064,0.5413533834586466,394
POST00004165,20.866666666666667,30.0,576,1024,0.5625,626
POST00004066,45.96666666666667,30.0,576,1024,0.5625,1379
POST00005536,21.666666666666668,30.0,576,1024,0.5625,650
POST00005149,57.666666666666664,30.0,576,1024,0.5625,1730
POST00004085,50.3,30.0,576,1024,0.5625,1509
POST00005278,4.12,19.902912621359224,544,960,0.5666666666666667,82
POST00004446,8.5,30.0,576,1024,0.5625,255
POST00005538,105.13333333333334,30.0,576,1024,0.5625,3154
POST00004851,70.76666666666667,30.0,576,1024,0.5625,2123
POST00004239,5.2,30.0,576,1024,0.5625,156
POST00005287,53.46666666666667,30.0,576,1024,0.5625,1604
POST00004650,8.033333333333333,30.0,576,1024,0.5625,241
POST00005958,15.5,24.387096774193548,576,1024,0.5625,378
POST00005086,12.533333333333333,30.0,576,1024,0.5625,376
POST00004943,73.13333333333334,30.0,576,1024,0.5625,2194
POST00004737,21.55,60.0,576,720,0.8,1293
POST00005142,29.066666666666666,30.0,576,1024,0.5625,872
POST00005754,16.516516516516518,29.97,576,1024,0.5625,495
POST00004641,45.36666666666667,30.0,576,1024,0.5625,1361
POST00005453,14.8,30.0,576,1024,0.5625,444
POST00004956,38.93893893893894,29.97,576,1024,0.5625,1167
POST00005636,28.7,30.0,576,1246,0.4622792937399679,861
POST00004223,506.76666666666665,29.996053410511085,576,1024,0.5625,15201
POST00005899,35.6,30.0,576,1024,0.5625,1068
POST00004789,114.78144811478145,29.97,576,1024,0.5625,3440
POST00005659,20.15348682015349,29.97,576,1024,0.5625,604
POST00005882,47.6,30.0,576,1024,0.5625,1428
POST00004248,36.53333333333333,30.0,576,1024,0.5625,1096
POST00004032,40.43333333333333,30.0,576,1024,0.5625,1213
POST00004880,13.5,30.0,576,1024,0.5625,405
POST00005347,19.066666666666666,30.0,576,1024,0.5625,572
POST00004422,9.9,30.0,576,1024,0.5625,297
POST00004920,43.93333333333333,30.0,576,1024,0.5625,1318
POST00004471,56.8,30.0,576,1024,0.5625,1704
POST00005223,44.266666666666666,29.954819277108435,576,1024,0.5625,1326
POST00004972,10.0,30.0,576,1024,0.5625,300
POST00004753,31.733333333333334,30.0,576,1024,0.5625,952
POST00005124,24.1,30.0,576,1024,0.5625,723
POST00005057,46.13333333333333,30.0,576,1024,0.5625,1384
POST00004723,16.783450116783452,29.97,576,1024,0.5625,503
POST00004314,74.53333333333333,30.0,576,1024,0.5625,2236
POST00005640,14.066666666666666,30.0,576,1024,0.5625,422
POST00004994,51.56666666666667,30.0,576,1024,0.5625,1547
POST00004122,10.25,24.0,576,1024,0.5625,246
POST00004747,86.5,30.0,576,1024,0.5625,2595
POST00005171,14.3,30.0,576,1024,0.5625,429
POST00005960,15.466666666666667,29.935344827586206,576,1024,0.5625,463
POST00005331,59.31666666666666,55.852767631357125,576,576,1.0,3313
POST00004963,38.2,30.0,576,1024,0.5625,1146
POST00004048,6.806806806806807,29.97,576,1024,0.5625,204
POST00004653,59.03333333333334,29.915302089215132,540,960,0.5625,1766
POST00004635,61.766666666666666,30.0,576,1024,0.5625,1853
POST00004570,18.533333333333335,30.0,576,1024,0.5625,556
POST00004341,163.53333333333333,30.0,576,1024,0.5625,4906
POST00004186,14.133333333333333,30.0,576,1024,0.5625,424
POST00004757,25.533333333333335,30.0,576,1024,0.5625,766
POST00005918,15.033333333333333,30.0,576,662,0.8700906344410876,451
POST00005660,17.166666666666668,30.0,576,1024,0.5625,515
POST00004936,9.5,30.0,576,1024,0.5625,285
POST00005676,72.0,30.0,576,1024,0.5625,2160
POST00005012,204.7,29.995114802149487,576,1024,0.5625,6140
POST00004038,81.63333333333334,30.0,576,1024,0.5625,2449
POST00004089,376.46666666666664,30.0,576,1024,0.5625,11294
POST00005227,28.266666666666666,30.0,576,1024,0.5625,848
POST00005206,7.866666666666666,30.0,576,1024,0.5625,236
POST00004319,107.0,30.0,576,1024,0.5625,3210
POST00004974,62.03333333333333,30.0,576,1024,0.5625,1861
POST00005458,240.56666666666666,30.0,576,1024,0.5625,7217
POST00004925,58.0,30.0,586,576,1.0173611111111112,1740
POST00004375,66.4,30.0,576,1024,0.5625,1992
POST00005717,6.533333333333333,30.0,576,1024,0.5625,196
POST00004989,39.166666666666664,30.0,576,1024,0.5625,1175
POST00004110,51.46666666666667,30.0,576,1024,0.5625,1544
POST00004236,12.1,30.0,576,1024,0.5625,363
POST00004991,114.46666666666667,30.0,576,1024,0.5625,3434
POST00004500,8.2,30.0,576,1024,0.5625,246
POST00004694,9.0,30.0,576,1024,0.5625,270
POST00005433,9.166666666666666,30.0,576,1024,0.5625,275
POST00004388,45.333333333333336,29.933823529411764,576,1024,0.5625,1357
POST00005446,144.66666666666666,59.24654377880184,576,1024,0.5625,8571
POST00005545,14.7,30.0,576,1024,0.5625,441
POST00005968,13.233333333333333,30.0,576,1024,0.5625,397
POST00004658,8.833333333333334,30.0,576,1024,0.5625,265
POST00005088,12.066666666666666,30.0,576,1024,0.5625,362
POST00004545,100.1,30.0,576,1024,0.5625,3003
POST00005585,20.066666666666666,30.0,576,1024,0.5625,602
POST00004489,346.76666666666665,30.0,576,1024,0.5625,10403
POST00004560,54.766666666666666,30.0,576,1024,0.5625,1643
POST00004640,364.43333333333334,30.0,576,1024,0.5625,10933
POST00004839,100.26666666666667,30.0,576,1024,0.5625,3008
POST00005707,61.09442776109443,29.97,576,1024,0.5625,1831
POST00004926,22.088450895674548,41.198,576,656,0.8780487804878049,910
POST00005863,15.766666666666667,29.429175475687103,576,1024,0.5625,464
POST00004668,60.0,30.0,576,1024,0.5625,1800
POST00004795,17.0,30.0,576,1024,0.5625,510
POST00004663,12.033333333333333,30.0,576,1024,0.5625,361
POST00005698,6.8,30.0,576,1024,0.5625,204
POST00005313,17.16,25.0,576,1024,0.5625,429
POST00004104,7.7,30.0,576,1024,0.5625,231
POST00005796,29.4,30.0,576,1024,0.5625,882
POST00005225,19.816666666666666,60.0,576,1024,0.5625,1189
POST00005443,8.166666666666666,30.0,576,1024,0.5625,245
POST00004119,14.4,30.0,576,1024,0.5625,432
POST00005749,200.2,30.0,576,1024,0.5625,6006
POST00004740,5.9,30.0,576,1024,0.5625,177
POST00004211,22.6,30.0,576,1024,0.5625,678
POST00004882,48.733333333333334,30.0,576,1024,0.5625,1462
POST00004468,233.0,30.0,576,1024,0.5625,6990
POST00004897,70.1,29.78601997146933,576,720,0.8,2088
POST00005521,8.2,30.0,576,1024,0.5625,246
POST00004869,9.833333333333334,24.0,576,986,0.5841784989858012,236
POST00004843,61.0,30.0,576,1024,0.5625,1830
POST00005120,27.466666666666665,30.0,576,1024,0.5625,824
POST00005559,48.6,30.0,576,1024,0.5625,1458
POST00004278,15.033333333333333,30.0,576,1024,0.5625,451
POST00004966,7.3,30.0,576,1024,0.5625,219
POST00004700,42.46666666666667,30.0,576,1024,0.5625,1274
POST00004064,60.1,30.0,576,1024,0.5625,1803
POST00004456,10.0,30.0,576,1024,0.5625,300
POST00005085,51.518184851518185,29.97,576,1024,0.5625,1544
POST00004130,49.53333333333333,30.0,576,1024,0.5625,1486
POST00004847,83.63333333333334,30.0,576,1024,0.5625,2509
POST00004856,68.73333333333333,30.0,576,1024,0.5625,2062
POST00004669,24.633333333333333,30.0,576,1024,0.5625,739
POST00004916,60.666666666666664,30.0,576,1024,0.5625,1820
POST00004172,187.66666666666666,30.0,576,1024,0.5625,5630
POST00004982,43.833333333333336,30.0,576,1024,0.5625,1315
POST00004071,10.1,30.0,576,1024,0.5625,303
POST00004790,60.93333333333333,30.0,576,1024,0.5625,1828
POST00005818,69.86666666666667,29.928435114503817,576,1024,0.5625,2091
POST00004543,252.6,30.0,1024,576,1.7777777777777777,7578
POST00004008,25.2,25.0,576,1024,0.5625,630
POST00005100,10.733333333333333,30.0,576,1024,0.5625,322
POST00005975,14.8,30.0,576,1024,0.5625,444
POST00004057,22.4,30.0,576,1024,0.5625,672
POST00005794,24.933333333333334,30.0,576,1024,0.5625,748
POST00005196,90.56666666666666,30.0,576,1024,0.5625,2717
POST00004480,53.51184517851185,23.976,576,1024,0.5625,1283
POST00004184,11.9,30.0,576,1024,0.5625,357
POST00004622,17.951284617951284,59.94,720,1280,0.5625,1076
POST00004752,74.64130797464131,29.97,576,1024,0.5625,2237
POST00004404,9.6,30.0,576,1024,0.5625,288
POST00005140,33.56666666666667,30.0,576,1024,0.5625,1007
POST00005672,32.43333333333333,30.0,576,1024,0.5625,973
POST00005004,8.266666666666667,30.0,576,576,1.0,248
POST00004517,30.733333333333334,30.0,576,1024,0.5625,922
POST00005702,103.73333333333333,30.0,576,1024,0.5625,3112
POST00005068,6.7,30.0,576,1024,0.5625,201
POST00005523,98.13333333333334,30.0,576,1024,0.5625,2944
POST00004336,196.80672268907563,29.75,576,1024,0.5625,5855
POST00004554,9.1,30.0,576,1024,0.5625,273
POST00004985,36.266666666666666,30.0,576,1024,0.5625,1088
POST00005409,13.833333333333334,30.0,576,1024,0.5625,415
POST00005751,9.2,30.0,576,1024,0.5625,276
POST00004805,10.966666666666667,30.0,576,1024,0.5625,329
POST00004575,9.066666666666666,30.0,576,1024,0.5625,272
POST00004337,122.76666666666667,30.0,576,1024,0.5625,3683
POST00005019,45.6,30.0,576,1024,0.5625,1368
POST00004738,22.333333333333332,30.0,576,1024,0.5625,670
POST00004959,11.033333333333333,30.0,576,1024,0.5625,331
POST00005041,21.333333333333332,30.0,576,1024,0.5625,640
POST00005625,14.366666666666667,30.0,576,768,0.75,431
POST00004755,11.566666666666666,30.0,576,1024,0.5625,347
POST00004370,33.63333333333333,30.0,576,1024,0.5625,1009
POST00004612,11.458333333333334,24.0,576,1024,0.5625,275
POST00005524,114.8,30.0,576,1024,0.5625,3444
POST00004027,19.6,30.0,576,1024,0.5625,588
POST00005365,15.2,30.0,576,1024,0.5625,456
POST00005710,36.833333333333336,30.0,576,1024,0.5625,1105
POST00004221,13.533333333333333,30.0,576,654,0.8807339449541285,406
POST00005753,34.7,30.0,576,1024,0.5625,1041
POST00005867,83.23333333333333,30.0,576,1024,0.5625,2497
POST00005361,52.166666666666664,30.0,576,1024,0.5625,1565
POST00004905,6.0,30.0,576,1060,0.5433962264150943,180
POST00004524,29.3,30.0,576,1024,0.5625,879
POST00004237,61.233333333333334,30.0,576,1024,0.5625,1837
POST00005593,19.566666666666666,30.0,576,1024,0.5625,587
POST00004448,15.2,30.0,576,1024,0.5625,456
POST00004366,250.56666666666666,30.0,576,1024,0.5625,7517
POST00005964,16.7,30.0,576,1024,0.5625,501
POST00004162,33.86666666666667,30.0,576,1024,0.5625,1016
POST00005512,98.53333333333333,29.989851150202977,576,1024,0.5625,2955
POST00005448,12.566666666666666,30.0,576,1024,0.5625,377
POST00004767,6.8401735068401734,29.97,576,1024,0.5625,205
POST00005350,96.26666666666667,30.0,576,1024,0.5625,2888
POST00005793,37.4,29.62566844919786,576,1024,0.5625,1108
POST00005076,7.2,30.0,576,1024,0.5625,216
POST00005586,16.033333333333335,30.0,576,576,1.0,481
POST00005371,10.6,30.0,576,1024,0.5625,318
POST00005869,150.26666666666668,30.0,576,1024,0.5625,4508
POST00004913,26.166666666666668,30.0,464,848,0.5471698113207547,785
POST00005657,60.333333333333336,30.0,576,1024,0.5625,1810
POST00004338,21.833333333333332,30.0,576,576,1.0,655
POST00005296,40.733333333333334,30.0,576,1024,0.5625,1222
POST00004311,51.06666666666667,30.0,576,1024,0.5625,1532
POST00004334,50.9,30.0,576,1024,0.5625,1527
POST00005843,60.56056056056056,23.976,576,1022,0.5636007827788649,1452
POST00005251,74.93333333333334,30.0,576,1024,0.5625,2248
POST00005288,51.43333333333333,29.96111471160078,576,1024,0.5625,1541
POST00004124,13.266666666666667,30.0,576,1130,0.5097345132743363,398
POST00004950,26.566666666666666,30.0,576,1024,0.5625,797
POST00005106,22.166666666666668,30.0,576,1024,0.5625,665
POST00004374,89.76666666666667,29.54326030449313,576,1024,0.5625,2652
POST00005393,60.86666666666667,29.86856516976999,576,1024,0.5625,1818
POST00004948,21.066666666666666,30.0,576,1024,0.5625,632
POST00005118,44.43333333333333,30.0,576,1024,0.5625,1333
POST00005728,29.988321654988322,23.976,576,1024,0.5625,719
POST00004062,9.633333333333333,30.0,576,720,0.8,289
POST00005333,169.8,30.0,576,1024,0.5625,5094
POST00004503,46.6,30.0,576,1024,0.5625,1398
POST00004820,16.6,30.0,576,1024,0.5625,498
